     1275.57698        0.39111053        0.00511134
     1277.04976        0.39241943        0.00511135
     1278.52425        0.38653302        0.00507561
     1280.00043        0.38019831        0.00500587
     1281.47832        0.38612761        0.00503847
     1282.95791        0.38332542        0.00501216
     1284.43922        0.38545281        0.00502661
     1285.92223        0.38051954        0.00498816
     1287.40696        0.38110579        0.00499519
     1288.89340        0.38305068        0.00500843
     1290.38155        0.38356663        0.00499421
     1291.87143        0.38821567        0.00506641
     1293.36302        0.38490166        0.00502858
     1294.85634        0.38434310        0.00500794
     1296.35138        0.38421090        0.00502520
     1297.84815        0.38549876        0.00502407
     1299.34664        0.38396304        0.00499173
     1300.84687        0.38662388        0.00499487
     1302.34883        0.38522236        0.00499299
     1303.85252        0.38874415        0.00501519
     1305.35795        0.39000211        0.00501598
     1306.86511        0.38841362        0.00501032
     1308.37402        0.39292952        0.00504161
     1309.88467        0.40013767        0.00508133
     1311.39706        0.40619392        0.00512738
     1312.91120        0.40382031        0.00507696
     1314.42709        0.40800014        0.00510128
     1315.94473        0.40856924        0.00510526
     1317.46412        0.39897231        0.00502060
     1318.98526        0.39594782        0.00501030
     1320.50816        0.39363056        0.00500644
     1322.03282        0.39423228        0.00502293
     1323.55924        0.38899003        0.00499712
     1325.08742        0.38445100        0.00497042
     1326.61737        0.38398563        0.00495432
     1328.14908        0.38572388        0.00497684
     1329.68256        0.37252668        0.00488618
     1331.21781        0.36793227        0.00485623
     1332.75484        0.36473123        0.00483755
     1334.29363        0.36687272        0.00484521
     1335.83421        0.36150099        0.00481527
     1337.37656        0.35571995        0.00475423
     1338.92070        0.35148803        0.00471908
     1340.46662        0.35290641        0.00471886
     1342.01432        0.35541788        0.00472498
     1343.56381        0.35274722        0.00471669
     1345.11509        0.35703681        0.00476156
     1346.66816        0.35796276        0.00475779
     1348.22302        0.36021693        0.00476502
     1349.77968        0.35733212        0.00471897
     1351.33814        0.35576114        0.00472416
     1352.89839        0.35598605        0.00474653
     1354.46045        0.35730007        0.00474250
     1356.02431        0.35772697        0.00472933
     1357.58997        0.35627625        0.00471302
     1359.15745        0.35865810        0.00471793
     1360.72673        0.36401477        0.00476393
     1362.29783        0.35811399        0.00470878
     1363.87073        0.35938355        0.00473551
     1365.44546        0.36013888        0.00473473
     1367.02200        0.36151907        0.00472483
     1368.60037        0.35954852        0.00472999
