     1385.63053        0.47434622        0.00876267
     1388.40179        0.47179223        0.00852222
     1391.17859        0.48614302        0.00862299
     1393.96095        0.48257389        0.00866916
     1396.74887        0.48772778        0.00865008
     1399.54237        0.48093206        0.00854996
     1402.34145        0.48986495        0.00866760
     1405.14614        0.51011683        0.00896498
     1407.95643        0.51403404        0.00897494
     1410.77234        0.50323739        0.00869307
     1413.59389        0.51366106        0.00873357
     1416.42108        0.53506804        0.00897046
     1419.25392        0.51599348        0.00884610
     1422.09243        0.52025441        0.00887006
     1424.93661        0.51822794        0.00876115
     1427.78648        0.52515262        0.00886178
     1430.64206        0.51155258        0.00881396
     1433.50334        0.50977829        0.00873455
     1436.37035        0.50006849        0.00853541
     1439.24309        0.49542361        0.00864668
     1442.12157        0.47885650        0.00842442
     1445.00582        0.47033930        0.00835957
     1447.89583        0.46434436        0.00838755
     1450.79162        0.45349940        0.00825190
     1453.69320        0.45557654        0.00823199
     1456.60059        0.45471438        0.00817718
     1459.51379        0.45760048        0.00815762
     1462.43282        0.45071516        0.00814610
     1465.35768        0.45231012        0.00812749
     1468.28840        0.45632512        0.00809199
     1471.22498        0.45253316        0.00809651
     1474.16743        0.46689923        0.00828842
     1477.11576        0.46708971        0.00814453
     1480.06999        0.46559247        0.00819798
     1483.03013        0.46369584        0.00817547
     1485.99619        0.46729626        0.00815371
     1488.96819        0.46388153        0.00801465
     1491.94612        0.47356038        0.00815000
     1494.93001        0.47846013        0.00829845
     1497.91987        0.48025220        0.00841179
     1500.91571        0.47516003        0.00841793
     1503.91755        0.45568727        0.00813272
     1506.92538        0.45987665        0.00817858
     1509.93923        0.45308905        0.00811659
     1512.95911        0.45355427        0.00799718
     1515.98503        0.45782319        0.00806402
     1519.01700        0.45558609        0.00807973
     1522.05503        0.46016920        0.00801120
     1525.09914        0.47197526        0.00807720
     1528.14934        0.47617649        0.00802591
     1531.20564        0.49770514        0.00826740
     1534.26805        0.52268994        0.00862740
     1537.33659        0.52016003        0.00845451
     1540.41126        0.52606191        0.00851587
     1543.49208        0.55158949        0.00867671
     1546.57907        0.56249632        0.00871985
     1549.67222        0.55941629        0.00880162
     1552.77157        0.56945145        0.00879225
     1555.87711        0.57610087        0.00894766
     1558.98887        0.57233096        0.00885130
     1562.10684        0.55597641        0.00867386
     1565.23106        0.54049929        0.00861696
     1568.36152        0.52665861        0.00854787
     1571.49824        0.51955903        0.00847004
     1574.64124        0.50795733        0.00831024
     1577.79052        0.49215080        0.00816479
     1580.94610        0.47763715        0.00805463
     1584.10799        0.47144457        0.00805815
     1587.27621        0.46399645        0.00801900
     1590.45076        0.45501543        0.00774875
     1593.63166        0.46349958        0.00801514
     1596.81893        0.46792998        0.00778707
     1600.01257        0.46967205        0.00797399
     1603.21259        0.47849279        0.00801609
     1606.41902        0.48150022        0.00800790
     1609.63185        0.48828403        0.00800565
     1612.85112        0.47956447        0.00793999
     1616.07682        0.49465490        0.00814283
     1619.30897        0.51331370        0.00830610
     1622.54759        0.50853446        0.00823843
     1625.79269        0.51567558        0.00822183
     1629.04427        0.50194475        0.00814273
     1632.30236        0.51044037        0.00815494
     1635.56697        0.50457418        0.00821239
     1638.83810        0.48883782        0.00797865
     1642.11578        0.47218048        0.00782624
     1645.40001        0.47301130        0.00778208
     1648.69081        0.46572882        0.00765643
     1651.98819        0.46365887        0.00776751
     1655.29217        0.45509804        0.00775276
     1658.60275        0.44243409        0.00760401
     1661.91996        0.42933375        0.00745222
     1665.24380        0.42875854        0.00757665
     1668.57428        0.40319380        0.00715693
     1671.91143        0.39270778        0.00711409
     1675.25525        0.39576912        0.00724415
     1678.60576        0.38848778        0.00711768
     1681.96298        0.38322612        0.00711525
     1685.32690        0.37885439        0.00696303
     1688.69756        0.37648356        0.00689504
