     1597.14157        0.41929158        0.00441318
     1598.82136        0.42164937        0.00438401
     1600.50291        0.41654734        0.00430070
     1602.18624        0.41429674        0.00432945
     1603.87133        0.41720235        0.00442265
     1605.55820        0.42056035        0.00447434
     1607.24684        0.42387155        0.00448477
     1608.93726        0.41849239        0.00438495
     1610.62945        0.41562390        0.00433686
     1612.32343        0.41975271        0.00439206
     1614.01919        0.41857672        0.00438497
     1615.71673        0.41269257        0.00426234
     1617.41605        0.40992143        0.00423949
     1619.11716        0.41062308        0.00430598
     1620.82007        0.41628473        0.00435540
     1622.52476        0.42084733        0.00442579
     1624.23125        0.42042068        0.00443099
     1625.93953        0.41588278        0.00437173
     1627.64960        0.41219645        0.00432841
     1629.36148        0.41398958        0.00436068
     1631.07516        0.41399705        0.00434234
     1632.79064        0.41172565        0.00431346
     1634.50792        0.41586299        0.00431075
     1636.22701        0.41890973        0.00430109
     1637.94791        0.41947405        0.00433608
     1639.67061        0.41690850        0.00435344
     1641.39513        0.41413374        0.00432627
     1643.12147        0.41708778        0.00437345
     1644.84961        0.41813281        0.00439961
     1646.57958        0.41367894        0.00429645
     1648.31137        0.41151796        0.00428374
     1650.04497        0.41308621        0.00433367
     1651.78040        0.41498609        0.00439302
     1653.51766        0.41580493        0.00436215
     1655.25674        0.41367864        0.00429770
     1656.99765        0.41889250        0.00430170
     1658.74040        0.41830352        0.00431696
     1660.48497        0.41575531        0.00435936
     1662.23138        0.41948339        0.00440857
     1663.97963        0.41836814        0.00438126
     1665.72972        0.41776693        0.00435003
     1667.48164        0.41487762        0.00431970
     1669.23541        0.41354252        0.00433685
     1670.99103        0.41470121        0.00428693
     1672.74849        0.40897323        0.00421962
     1674.50779        0.40740945        0.00426425
     1676.26895        0.40976740        0.00425907
     1678.03197        0.41112860        0.00423983
     1679.79683        0.40785594        0.00426792
     1681.56355        0.40485244        0.00426091
     1683.33213        0.40899291        0.00425765
     1685.10257        0.41299832        0.00430723
     1686.87487        0.41436447        0.00429931
     1688.64904        0.41071005        0.00429421
     1690.42507        0.40897793        0.00430853
     1692.20297        0.40930916        0.00428935
     1693.98274        0.41205346        0.00433187
     1695.76438        0.41272314        0.00435345
     1697.54790        0.41273122        0.00430952
     1699.33329        0.41210561        0.00424900
     1701.12056        0.40970544        0.00422837
     1702.90971        0.40895674        0.00424057
     1704.70074        0.41012342        0.00427514
     1706.49366        0.40863068        0.00424706
     1708.28846        0.40791687        0.00430568
     1710.08514        0.40903189        0.00434303
     1711.88372        0.41063051        0.00426523
     1713.68419        0.40918623        0.00420684
     1715.48655        0.40665706        0.00416724
     1717.29081        0.40771306        0.00418542
     1719.09697        0.40968988        0.00421655
     1720.90502        0.41105701        0.00428024
     1722.71498        0.40706481        0.00424056
