     1398.65696        0.24828387        0.00247149
     1400.21901        0.25114685        0.00248568
     1401.78281        0.24796528        0.00246725
     1403.34835        0.24510583        0.00245616
     1404.91564        0.24253436        0.00243545
     1406.48468        0.24316657        0.00243337
     1408.05547        0.24214212        0.00243077
     1409.62802        0.24391216        0.00243936
     1411.20232        0.24897027        0.00246403
     1412.77838        0.24455734        0.00244043
     1414.35620        0.23893360        0.00241527
     1415.93578        0.24472220        0.00244690
     1417.51713        0.24365077        0.00243733
     1419.10025        0.24149504        0.00241689
     1420.68513        0.24271824        0.00241559
     1422.27178        0.24530869        0.00243884
     1423.86020        0.24505607        0.00243932
     1425.45040        0.24263906        0.00242132
     1427.04237        0.24557107        0.00242781
     1428.63613        0.24474388        0.00242931
     1430.23166        0.24299224        0.00241859
     1431.82897        0.24152359        0.00240505
     1433.42807        0.24143537        0.00240800
     1435.02895        0.23663195        0.00238417
     1436.63162        0.23856591        0.00239266
     1438.23608        0.24218431        0.00241193
     1439.84234        0.24415311        0.00241939
     1441.45038        0.24458265        0.00241515
     1443.06023        0.24509115        0.00241489
     1444.67187        0.24337652        0.00241038
     1446.28531        0.23855214        0.00237918
     1447.90055        0.23856832        0.00238322
     1449.51760        0.23847480        0.00238436
     1451.13645        0.23402322        0.00235432
     1452.75711        0.23652051        0.00236303
     1454.37958        0.23757803        0.00237525
     1456.00386        0.23603067        0.00236266
     1457.62996        0.23605361        0.00234961
     1459.25787        0.23617011        0.00235029
     1460.88760        0.23348730        0.00233853
     1462.51915        0.23031344        0.00232807
     1464.15253        0.23177669        0.00233900
     1465.78772        0.23123470        0.00233757
     1467.42475        0.23064615        0.00233362
     1469.06360        0.23035917        0.00232757
     1470.70428        0.22583827        0.00230007
     1472.34680        0.23065577        0.00231309
     1473.99114        0.23408785        0.00234413
     1475.63733        0.22965017        0.00231601
     1477.28535        0.23229947        0.00232856
     1478.93522        0.23156724        0.00232363
     1480.58692        0.23492796        0.00233469
     1482.24048        0.23243657        0.00231902
     1483.89587        0.23288299        0.00231839
     1485.55312        0.23016377        0.00230728
     1487.21222        0.22781119        0.00228795
     1488.87317        0.22617220        0.00227835
     1490.53597        0.23095637        0.00231020
     1492.20064        0.22949915        0.00229947
     1493.86716        0.22880854        0.00229925
     1495.53554        0.23055884        0.00230403
     1497.20579        0.22529715        0.00226784
     1498.87790        0.22629310        0.00228456
     1500.55188        0.22645486        0.00227814
     1502.22773        0.22589117        0.00228013
     1503.90545        0.22450345        0.00225757
     1505.58504        0.22401774        0.00225572
     1507.26651        0.22840295        0.00229228
     1508.94986        0.22723022        0.00227703
     1510.63509        0.22568102        0.00227136
     1512.32220        0.22165573        0.00224214
     1514.01119        0.22273359        0.00224678
     1515.70207        0.22325180        0.00224989
     1517.39484        0.22378466        0.00225217
     1519.08950        0.22155841        0.00223585
     1520.78605        0.21978675        0.00223161
     1522.48450        0.22449450        0.00226104
     1524.18484        0.21798464        0.00221249
     1525.88708        0.22328297        0.00225104
     1527.59123        0.22609091        0.00226274
     1529.29727        0.21881602        0.00221286
     1531.00523        0.22055927        0.00222377
     1532.71509        0.22125014        0.00223624
     1534.42686        0.21834167        0.00221345
     1536.14054        0.22128358        0.00222849
     1537.85613        0.22144995        0.00222879
     1539.57364        0.22561123        0.00225206
     1541.29307        0.22836057        0.00225831
     1543.01442        0.22542697        0.00224072
     1544.73769        0.22683812        0.00225684
     1546.46289        0.22643446        0.00224284
     1548.19001        0.22457973        0.00223351
     1549.91906        0.22477638        0.00223687
     1551.65005        0.22261555        0.00222610
     1553.38296        0.21596101        0.00218330
     1555.11781        0.21708637        0.00219799
     1556.85460        0.21710027        0.00219564
     1558.59333        0.21973603        0.00220551
     1560.33400        0.21967444        0.00220580
     1562.07662        0.22301085        0.00222075
     1563.82118        0.22620726        0.00223876
